age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,169395.13385929647,167473.24120603016,171474.1959798995,65166.019211055274,63325.0,67077.08542713568,234.93516080402011,197.5929648241206,276.4572864321608,917650.6122311557,915364.472361809,919771.1809045227,167.20342211055276,129.42713567839195,207.12060301507537,83745.61263316583,82134.23618090453,85274.93467336684,16111.453165829147,15705.40703517588,16547.72361809045,average
1,99.0,76052.81212060302,74990.3417085427,77190.60804020101,32835.0938241206,31792.47738693467,33870.94974874372,390.90062814070353,342.4824120603015,443.99497487437185,455208.307155779,454004.3567839196,456337.1256281407,684.3786733668342,607.1507537688442,770.6130653266332,12178.77367839196,11837.547738693467,12515.658291457286,32298.57235678392,31545.50753768844,33018.29648241206,average
2,99.0,82353.58298492462,81178.1959798995,83639.47738693467,34231.55991457286,33160.4472361809,35317.718592964826,417.49707035175874,366.14070351758795,472.20100502512565,471515.4684422111,470193.33165829146,472870.91959798994,707.446015075377,613.9597989949749,802.4874371859296,12695.379361809044,12320.788944723618,13058.819095477387,33673.834120603016,32851.47236180904,34436.08542713568,average
3,99.0,99861.41252763818,98442.6231155779,101454.1055276382,41674.328211055275,40355.83417085427,42990.36180904523,445.19510050251256,393.7788944723618,501.9497487437186,573624.41540201,571963.527638191,575145.608040201,1723.76183919598,1609.7989949748744,1844.211055276382,15457.251814070352,15033.075376884422,15869.452261306533,40996.16938693467,40071.67336683417,41952.40703517588,average
4,99.0,87186.28003015075,86030.8743718593,88379.30150753769,36557.76656281407,35417.45728643216,37745.452261306535,467.4527336683417,414.7437185929648,525.7236180904523,500130.38024120603,498621.96482412063,501361.38693467336,4918.559663316583,4734.437185929648,5146.025125628141,13559.487839195983,13159.231155778894,13947.91959798995,35960.961949748744,35154.73366834171,36773.24120603015,average
5,99.0,80959.01349748745,80091.22613065326,81899.73869346734,30919.680256281405,30072.713567839197,31818.94974874372,611.1533065326634,546.8592964824121,674.748743718593,408387.9357939698,407248.3768844221,409479.5025125628,11333.787050251258,11055.231155778894,11632.286432160805,11466.918698492462,11144.537688442211,11766.24623115578,30415.55650251256,29788.849246231155,31051.311557788944,average
6,99.0,88403.42542713566,87521.00502512563,89394.97487437187,32543.76770351759,31608.804020100502,33419.63819095477,974.6494120603015,899.1457286432161,1052.4824120603016,400774.10523618094,399420.7638190955,402046.6582914573,37488.75289949749,36915.79396984925,38089.1608040201,12070.319542713567,11747.130653266331,12385.859296482413,32012.611914572863,31367.8391959799,32696.32663316583,average
7,99.0,17191.756361809043,16970.115577889446,17416.829145728643,5820.660708542713,5555.452261306533,6088.236180904522,62.41115577889447,44.27638190954774,84.5678391959799,76760.34494974875,76476.98994974875,77034.35175879397,303.4872964824121,253.0603015075377,357.52763819095475,2156.2513165829146,2040.21608040201,2273.638190954774,5722.965080402011,5512.91959798995,5923.62311557789,average
,,87675.42710113066,86587.20288944725,88856.15389447237,34968.60954899498,33911.02324120603,36041.04899497487,450.52432097989947,400.6275125628141,504.01570351758795,475506.4461815326,474161.72298994975,476755.8417085428,7165.9221074120605,6989.8574120603025,7356.179020100503,20416.249360552763,19927.095477386934,20886.56595477387,28399.015559673368,27749.80025125628,29049.87688442211,aoa
,,41410.56320768284,40947.29151330752,41918.68742236219,16196.769398326895,15757.582307217686,16654.19272063627,267.9499027980303,251.5465494662441,283.54264232023843,231529.4336126102,230979.9570081863,232029.99305936022,12824.698856170464,12648.895180712461,13008.121335412825,25892.236893053578,25429.920669543073,26328.711407925144,11595.649077687003,11363.413998168198,11828.02376624748,std
