day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,1266611.421,1266566,1266650,133.607,95,177,0.0,0,0,0.0,0,0,0.0,0,0,2.312,0,8,0.0,0,0
1,1266445.466,1266374,1266501,278.579,223,344,0.0,0,0,0.149,0,3,0.0,0,0,6.495,0,15,1.976,0,10
2,1266240.28,1266155,1266316,451.64,386,523,0.0,0,0,0.54,0,5,0.0,0,0,12.671,3,26,7.271,0,19
3,1265979.814,1265864,1266079,667.062,580,769,0.0,0,0,1.384,0,8,0.0,0,0,21.091,9,37,17.123,3,32
4,1265645.248,1265489,1265786,940.404,826,1067,0.0,0,0,2.687,0,10,0.0,0,0,32.391,14,55,32.612,14,59
5,1265210.73,1264988,1265408,1292.683,1135,1493,0.001,0,1,4.82,0,12,0.0,0,0,47.128,24,77,55.867,31,84
6,1264646.029,1264331,1264910,1748.132,1520,2014,0.012,0,1,7.968,1,17,0.0,0,0,66.466,39,96,88.274,59,135
7,1263908.744,1263524,1264208,2341.454,2090,2681,0.047,0,1,12.441,3,25,0.0,0,0,91.723,63,124,132.847,87,174
8,1262945.094,1262513,1263325,3116.33,2799,3496,0.138,0,3,18.874,6,35,0.0,0,0,124.776,92,169,192.812,140,249
9,1261679.383,1261099,1262185,4135.077,3748,4611,0.332,0,4,28.184,11,54,0.0,0,0,167.154,125,224,271.783,216,337
10,1260020.439,1259166,1260684,5469.59,4939,6166,0.696,0,5,41.142,22,74,0.0,0,0,223.406,167,276,375.552,305,451
11,1257841.701,1256764,1258721,7222.909,6528,8118,1.254,0,6,58.938,33,93,0.0,0,0,296.395,232,361,512.926,432,616
12,1254976.365,1253514,1256217,9529.623,8534,10769,2.148,0,10,83.751,49,123,0.0,0,0,392.133,304,487,690.546,584,818
13,1251204.284,1249501,1252805,12567.889,11305,13959,3.434,0,10,117.451,71,158,0.001,0,1,517.229,406,616,923.567,759,1056
14,1246241.375,1243965,1248388,16565.753,14814,18401,5.377,0,14,163.142,113,219,0.002,0,1,681.947,570,792,1230.521,1015,1413
15,1239711.237,1236578,1242505,21828.53,19549,24297,8.125,1,19,224.608,159,277,0.002,0,1,898.339,771,1056,1630.925,1368,1910
16,1231132.994,1226825,1234833,28739.502,25761,32218,11.864,2,24,307.135,226,380,0.002,0,1,1182.79,1040,1355,2155.23,1844,2477
17,1219883.176,1214066,1224632,37797.864,33958,42523,16.847,5,31,416.404,339,502,0.004,0,1,1556.094,1365,1776,2841.664,2465,3226
18,1205164.457,1197189,1211428,49637.642,44624,56124,23.585,10,41,561.352,484,662,0.014,0,1,2045.873,1805,2350,3744.632,3334,4188
19,1185989.782,1175500,1193951,65037.33,58693,73528,32.541,16,52,753.83,653,870,0.023,0,1,2687.659,2401,3077,4932.19,4403,5488
20,1161141.072,1147847,1171560,84939.547,76519,95645,44.191,27,67,1008.334,868,1169,0.037,0,2,3528.904,3160,4011,6485.834,5722,7255
21,1129141.706,1112191,1142109,110488.306,100216,123874,59.929,40,85,1341.438,1153,1540,0.049,0,2,4624.624,4153,5289,8525.584,7632,9524
22,1088355.954,1066518,1104857,142880.735,129948,160167,80.248,52,117,1781.047,1552,2036,0.071,0,2,6048.162,5370,6894,11197.779,10008,12547
23,1059099.73,1034029,1078151,161289.728,146778,180467,107.031,72,146,2358.208,2077,2711,0.1,0,2,7880.642,7098,8907,14676.435,13243,16299
24,1022037.707,993428,1043902,186125.574,170084,207422,141.886,107,184,3111.951,2804,3533,0.127,0,2,9879.718,8836,11161,19199.259,17289,21425
25,978076.77,945419,1003377,215958.725,197476,239811,186.41,140,239,4074.315,3622,4604,0.186,0,2,12139.573,10999,13653,24735.63,22408,27712
26,927763.361,890982,956382,249888.287,229540,276003,243.052,199,308,5284.837,4726,5995,0.273,0,3,14718.697,13286,16491,31360.905,28540,35037
27,871554.706,830791,903256,287144.372,265314,315205,315.558,260,381,6799.535,6074,7716,0.392,0,4,17655.148,15916,19666,39161.063,35602,43864
28,810018.327,765907,845212,326895.292,303372,356091,405.82,338,486,8683.197,7696,9860,0.615,0,4,20985.336,19026,23295,48254.74,43958,53830
29,743877.856,696516,782211,368227.53,343418,398410,516.92,442,597,11016.781,9804,12373,0.934,0,6,24725.302,22496,27446,58751.431,53549,65528
30,674118.628,623903,714907,410046.526,384779,440996,649.673,549,749,13897.488,12327,15553,1.431,0,7,28862.959,26420,32120,70749.586,64660,78715
31,602029.71,550585,644410,451028.408,425997,480948,801.848,690,903,17423.365,15543,19382,2.156,0,8,33384.805,30643,36840,84334.766,77273,93764
32,529160.748,477582,571739,489675.445,466376,517357,969.882,843,1096,21714.288,19453,24074,3.259,0,9,38252.896,35174,42083,99518.237,91619,110265
33,457212.421,406968,498809,524464.593,503798,548546,1145.754,1018,1273,26883.8,24137,30004,4.924,0,13,43413.114,40227,47293,116319.39,107309,128096
34,387966.699,340341,428282,553915.095,536183,573629,1319.502,1181,1461,33073.133,29753,36783,7.309,0,16,48780.365,45411,52831,134647.892,124479,147639
35,323077.714,279089,360810,576779.019,562947,591162,1480.076,1331,1638,40402.752,36699,44787,10.608,2,22,54261.188,50872,58464,154387.037,143122,168399
36,263938.36,224517,298739,592156.469,582581,601074,1616.798,1478,1767,49002.505,44628,54407,14.901,4,28,59741.023,56347,63676,175331.431,163026,190220
37,211563.829,177518,242672,599602.933,594605,603832,1723.17,1591,1876,58996.202,54086,65575,20.369,9,36,65106.304,61725,68907,197207.025,184093,212757
38,166472.014,137994,192804,599205.471,595970,601348,1799.523,1672,1947,70498.588,64764,78102,27.178,13,45,70241.362,66991,74022,219642.952,206130,235600
39,128741.097,105534,150793,591476.808,583346,595700,1850.234,1718,1979,83613.232,76839,92273,35.458,16,55,75041.821,71977,78704,242256.895,228617,258328
40,98004.925,79437,116041,577334.081,564697,585203,1882.719,1751,2009,98426.993,90613,108464,45.16,28,66,79412.952,76638,82795,264588.254,251128,280362
41,73582.668,59225,87886,557947.194,542248,568467,1903.082,1761,2036,115007.64,106427,126224,56.509,35,82,83284.302,80633,86263,286182.69,273069,301483
42,54617.703,43514,65788,534576.397,517056,547633,1916.889,1767,2052,133416.829,123852,146064,69.567,43,99,86603.387,84267,88961,306596.284,294231,320940
43,40167.215,31822,48759,508462.297,489693,523531,1928.307,1768,2044,153680.862,143149,167508,84.155,52,116,89343.968,87090,91454,325410.963,313818,338353
44,29358.826,23190,35605,480702.049,461248,496699,1936.347,1780,2068,175812.683,164323,190867,100.411,67,139,91508.75,89429,93219,342239.885,331943,353724
45,21376.886,16768,26020,452215.628,432790,468861,1944.411,1757,2078,199796.636,186989,216259,118.508,83,159,93099.42,91374,94451,356771.215,347780,366609
46,15546.575,12272,18898,423736.832,404639,440610,1950.222,1809,2085,225595.978,211765,243206,138.068,102,178,94135.314,92634,95381,368773.743,360961,376661
47,11323.888,8926,13840,395808.518,377296,412092,1956.097,1788,2077,253124.17,238053,271854,159.491,119,207,94663.827,93531,95894,378081.115,371789,383971
48,8275.597,6562,10125,368829.321,351267,384666,1959.836,1828,2086,282250.197,266168,302170,182.448,141,229,94725.831,93838,95903,384650.273,379871,388524
49,6080.246,4862,7424,343043.725,326550,358033,1963.727,1801,2084,312829.393,295970,333811,206.55,161,254,94366.501,93549,95400,388477.257,385213,391375
50,4499.645,3649,5486,318584.558,303126,332703,1967.15,1852,2086,344702.105,327064,366321,232.522,187,280,93632.67,92696,94563,389603.116,387413,391576
51,3357.159,2728,4084,295560.82,280783,308838,1969.191,1828,2093,377674.496,358914,399727,259.45,213,307,92563.016,91453,93636,388175.291,386080,390632
52,2528.641,2070,3046,273967.652,260209,286241,1970.681,1862,2089,411520.368,392137,433764,287.58,231,349,91206.448,90045,92330,384382.21,381163,387269
53,1923.787,1574,2290,253781.773,240683,264925,1971.011,1843,2099,446017.39,426074,468679,316.255,266,378,89594.434,88255,90778,378430.564,373388,382882
54,1481.617,1230,1781,234974.607,222630,245265,1971.76,1860,2110,480929.433,460754,503673,345.467,292,406,87778.09,86366,89112,370567.06,364311,376235
55,1153.377,938,1394,217476.701,206122,227110,1971.966,1842,2113,516036.919,495448,538879,375.025,324,436,85779.689,84424,87131,361040.775,354142,367870
56,909.214,737,1097,201216.948,190669,210025,1972.135,1846,2107,551113.578,530707,573780,404.6,347,468,83637.185,82270,84966,350130.339,341973,357573
57,724.571,588,893,186141.332,176622,194297,1973.055,1846,2111,585951.448,565706,608283,433.714,368,499,81379.248,80021,82902,338068.547,329174,346438
58,584.877,463,714,172156.268,163297,179832,1970.757,1853,2095,620352.974,600432,642798,463.211,400,523,79039.273,77515,80485,325095.211,316029,333706
59,478.233,372,595,159203.872,150832,166350,1971.183,1828,2119,654148.94,634597,675941,492.084,420,553,76628.233,75062,78096,311460.239,302042,320333
60,395.278,315,494,147210.706,139509,153870,1968.232,1843,2092,687189.428,668141,708245,520.227,445,585,74169.678,72652,75726,297371.222,287775,306085
61,330.334,257,416,136101.946,128925,142398,1966.492,1823,2098,719331.296,700442,739957,547.394,472,612,71683.595,70175,73361,283018.189,273259,292078
62,279.117,213,352,125828.786,119133,131795,1963.184,1832,2095,750482.953,732148,770179,573.798,494,642,69179.938,67590,70914,268564.33,258826,277611
63,238.647,184,302,116322.55,109982,121841,1961.618,1825,2086,780528.702,763287,799266,599.256,517,668,66678.728,65062,68401,254185.65,244630,262644
64,206.134,157,267,107529.846,101562,112659,1958.446,1832,2092,809411.725,793133,827437,623.855,541,698,64195.415,62548,65788,239984.397,230698,248025
65,179.572,133,238,99396.612,93794,104037,1955.674,1827,2084,837091.234,821570,854687,647.431,568,726,61733.782,60130,63364,226060.279,216761,234093
66,157.805,111,209,91876.1,86600,96084,1951.535,1822,2079,863523.317,848610,880135,669.939,592,753,59309.628,57631,60990,212518.333,203659,220218
67,139.906,96,186,84929.219,80063,88754,1947.755,1798,2076,888693.306,874277,904454,691.184,612,778,56914.463,55318,58777,199422.546,190981,207039
