day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,637825.145,637757,637898,421.825,358,482,0.0,0,0,0.0,0,0,0.0,0,0,20.854,9,35,0.0,0,0
1,637293.622,637167,637403,878.43,784,998,0.0,0,0,3.762,0,15,0.0,0,0,57.382,37,88,1.45,0,7
2,636633.474,636490,636767,1426.022,1291,1578,0.0,0,0,13.66,3,28,0.0,0,0,107.715,79,136,5.482,0,14
3,635786.092,635598,635984,2114.359,1948,2289,0.0,0,0,32.285,12,53,0.0,0,0,174.493,138,211,13.059,3,27
4,634684.893,634388,634944,2998.936,2784,3253,0.0,0,0,62.54,32,93,0.0,0,0,260.81,209,317,25.785,10,45
5,633248.077,632864,633636,4143.675,3815,4447,0.004,0,1,107.837,74,142,0.0,0,0,372.536,319,431,45.427,25,68
6,631376.553,630843,631946,5628.328,5156,6049,0.018,0,1,172.5,128,221,0.0,0,0,516.096,448,602,73.921,47,101
7,628942.561,628262,629686,7548.81,6935,8166,0.069,0,3,262.063,201,314,0.0,0,0,703.569,620,791,113.379,78,154
8,625786.475,624911,626739,10029.289,9289,10811,0.214,0,3,384.795,315,453,0.0,0,0,945.013,836,1062,167.413,128,219
9,621708.81,620573,622965,13224.43,12315,14139,0.457,0,3,550.584,467,642,0.0,0,0,1255.739,1109,1414,239.849,190,323
10,616444.801,614999,618070,17335.974,16141,18555,0.927,0,6,772.424,656,880,0.0,0,0,1657.059,1477,1839,336.018,280,428
11,609688.292,607759,611912,22594.401,20900,24297,1.715,0,7,1066.003,942,1184,0.001,0,1,2176.069,1994,2438,462.604,376,548
12,601048.7,598599,603960,29293.234,27032,31393,2.966,0,11,1453.424,1314,1582,0.001,0,1,2842.079,2596,3153,627.773,536,730
13,590041.786,587049,593810,37792.627,34820,40221,4.817,0,13,1959.843,1774,2130,0.002,0,1,3698.438,3390,4060,843.944,713,950
14,576124.347,572367,580549,48489.144,45089,51428,7.445,1,17,2621.625,2364,2879,0.009,0,1,4789.749,4385,5132,1124.737,967,1240
15,558643.95,553951,564072,61849.178,57582,65549,11.018,3,26,3481.653,3198,3779,0.013,0,1,6176.019,5714,6606,1487.458,1267,1648
16,536898.647,531161,543388,78352.796,73378,82960,15.839,5,32,4590.629,4244,5001,0.02,0,1,7928.319,7296,8423,1952.372,1721,2148
17,510176.191,503257,518107,98441.577,92508,103710,22.603,6,42,6020.66,5578,6454,0.037,0,1,10123.756,9410,10787,2547.322,2266,2769
18,477814.59,469826,487728,122479.086,115015,128596,31.461,16,54,7845.791,7273,8360,0.061,0,2,12851.877,12014,13720,3306.323,2963,3564
19,439352.575,429851,451186,150589.264,141780,157625,43.058,21,72,10169.752,9549,10797,0.092,0,2,16194.603,15201,17217,4267.857,3878,4613
20,394713.307,383562,407910,182517.098,172967,190680,58.137,33,92,13108.46,12325,13860,0.136,0,3,20224.493,19074,21290,5478.909,5066,5888
21,344445.873,332104,359257,217379.866,206728,226098,77.69,50,113,16785.672,15733,17679,0.199,0,3,25008.812,23751,26297,6991.129,6500,7499
22,289909.339,277150,305401,253582.856,243121,261967,102.715,70,139,21344.268,20037,22505,0.293,0,3,30540.079,28934,31955,8861.699,8309,9506
23,263579.424,250543,279425,258543.802,248554,266427,134.197,94,175,26926.691,25386,28379,0.415,0,4,36751.91,35028,38404,11144.148,10475,11840
24,234430.974,221686,250046,265909.026,257107,273094,173.895,126,215,33672.4,31847,35476,0.604,0,4,42111.319,39991,43846,13887.189,13072,14721
25,204018.359,191913,219093,273922.989,266285,280125,222.337,176,278,41459.665,39253,43474,0.846,0,5,46877.126,44920,48470,17041.068,16029,18044
26,173724.545,162422,188129,281138.387,274816,285857,281.132,224,342,50218.422,47672,52733,1.241,0,6,51175.0,49243,52834,20547.617,19563,21717
27,144706.747,134435,158208,286469.294,281464,289869,351.743,289,422,59899.324,56968,62803,1.812,0,7,55058.979,53306,56733,24364.015,23227,25710
28,117880.408,108714,130087,289152.927,285808,291378,434.499,361,501,70468.461,67155,73715,2.648,0,10,58527.616,56869,60148,28427.543,27122,29862
29,93919.924,85994,104617,288754.121,287359,290255,526.222,448,602,81906.446,78079,85224,3.886,0,12,61504.781,59959,62875,32672.546,31257,34256
30,73202.542,66569,82079,285146.908,283503,286615,625.545,536,703,94167.09,90085,97932,5.648,0,14,63957.08,62463,65386,37031.145,35546,38731
31,55850.357,50465,63092,278476.294,275750,281408,728.431,628,808,107209.781,102650,111177,8.01,1,17,65814.046,64734,67286,41432.237,39730,43124
32,41770.244,37453,47516,269086.085,265536,272682,828.843,715,931,120969.222,115873,125149,11.178,2,22,67055.163,65816,68189,45795.666,44004,47507
33,30673.795,27198,34941,257517.178,253488,262041,922.282,816,1037,135369.546,130174,139685,15.304,5,29,67649.424,66734,68387,50045.597,48311,51815
34,22156.776,19369,25417,244338.454,240129,249755,1002.894,901,1141,150321.883,144739,154935,20.634,8,35,67619.17,66705,68388,54116.053,52386,55859
