day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,664970.282,664905,665047,440.231,364,500,0.0,0,0,0.0,0,0,0.0,0,0,21.566,8,36,0.0,0,0
1,664422.96,664315,664531,910.301,809,1006,0.0,0,0,3.644,0,11,0.0,0,0,59.611,39,85,1.461,0,7
2,663752.252,663618,663915,1464.198,1326,1590,0.0,0,0,13.783,3,27,0.0,0,0,112.301,75,151,5.594,0,16
3,662897.833,662678,663130,2154.911,1971,2374,0.0,0,0,33.092,17,56,0.0,0,0,180.868,139,230,13.566,3,30
4,661797.304,661547,662106,3032.894,2782,3249,0.0,0,0,64.237,38,97,0.0,0,0,269.301,213,329,26.718,11,47
5,660373.298,660021,660682,4159.876,3908,4463,0.001,0,1,110.964,68,146,0.0,0,0,382.132,321,452,46.778,25,73
6,658532.932,658067,659037,5610.399,5218,5965,0.012,0,1,177.044,135,218,0.0,0,0,525.657,442,597,75.593,50,106
7,656155.851,655525,656773,7476.151,6978,7981,0.066,0,2,268.267,221,321,0.0,0,0,709.076,632,792,115.8,81,157
8,653090.533,652207,653960,9871.931,9176,10566,0.202,0,2,392.797,321,453,0.0,0,0,944.798,839,1054,170.265,124,222
9,649142.157,648051,650265,12948.849,12067,13802,0.504,0,4,558.867,489,633,0.0,0,0,1249.092,1124,1415,242.775,189,291
10,644067.406,642764,645630,16893.702,15651,17912,1.027,0,5,779.196,683,882,0.0,0,0,1640.353,1474,1796,339.511,280,399
11,637568.121,635953,639634,21930.84,20355,23244,1.847,0,7,1069.538,956,1180,0.001,0,1,2143.504,1934,2379,465.572,387,533
12,629276.954,627171,632010,28333.896,26240,29926,3.197,0,10,1451.195,1321,1582,0.004,0,1,2785.911,2507,3011,628.657,535,722
13,618739.046,616176,622114,36445.289,33843,38443,5.119,0,13,1947.926,1783,2118,0.005,0,1,3612.009,3306,3932,840.605,737,960
14,605417.634,602043,609626,46659.645,43440,49232,7.767,0,18,2594.798,2353,2796,0.007,0,1,4658.088,4295,4996,1113.405,971,1246
15,588681.773,584311,593815,59428.22,55528,62615,11.475,1,23,3432.186,3163,3706,0.013,0,1,5984.74,5573,6376,1464.206,1297,1626
16,567856.618,562664,574144,75212.088,70586,78986,16.594,5,30,4510.421,4148,4823,0.021,0,1,7660.217,7069,8145,1914.102,1700,2099
17,542199.912,535692,549713,94493.734,89020,99278,23.35,10,37,5890.903,5480,6310,0.028,0,1,9764.569,8997,10346,2488.61,2231,2772
18,511005.123,503342,520276,117690.283,111054,123341,32.393,14,58,7657.892,7072,8186,0.039,0,1,12375.874,11501,13107,3219.75,2929,3566
19,473735.359,464758,484583,145014.273,137541,151513,44.139,23,67,9900.869,9087,10585,0.065,0,2,15581.172,14427,16577,4145.564,3742,4511
20,430134.783,419938,442308,176367.051,168300,183438,59.274,34,85,12727.922,11752,13521,0.101,0,3,19472.938,18226,20512,5311.038,4842,5759
21,380541.216,369439,394168,211077.991,202233,219095,79.155,48,110,16269.812,15048,17256,0.153,0,3,24105.642,22741,25196,6767.607,6185,7274
22,325989.991,314226,340698,247814.29,238614,255841,104.119,76,134,20663.42,19188,21814,0.225,0,4,29519.43,28059,30727,8563.047,7840,9185
23,301284.945,289292,316655,251636.998,242534,259190,135.127,101,169,26060.656,24211,27458,0.332,0,5,35645.855,33839,37063,10764.612,9928,11484
24,273452.396,261453,288742,258262.81,249771,265111,174.354,133,215,32605.518,30367,34263,0.466,0,5,40884.427,39054,42518,13422.957,12444,14275
25,243774.269,232041,258659,266174.987,259028,272370,222.729,172,272,40165.689,37536,42239,0.741,0,5,45523.44,43734,47193,16479.568,15357,17381
26,213413.077,201934,227891,274109.929,268281,279516,280.913,219,338,48661.824,45655,51044,1.104,0,6,49711.819,47763,51341,19888.188,18618,20959
27,183428.914,172720,197039,281005.081,276269,285314,350.071,292,413,58059.335,54677,60647,1.677,0,7,53535.542,51649,55238,23595.223,22316,24812
